"SERIAL","SKU","GRADE","SCAN DATE","SKID ID","EID",
"MXL9294PR0","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL92855LR","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL9284G1D","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL934253F","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL9312DK4","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL934206X","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL9295TT7","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL934254C","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL934204K","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL931236G","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL93754TP","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL9032YJD","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL9032YL7","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"8CC8380XRT","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL9032YL8","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL9342004","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL9032YKS","REC-600G4-M-I5","","2022-10-10 13:50:49","RN-BTG102022-3","519",
"MXL9381TP2","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL9342533","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
"MXL9294QHV","REC-600G4-M-I5","","2022-10-10 13:54:58","RN-BTG102022-3","519",
